artist_norm,track_norm,peak_position,first_week,last_week,weeks_on,genre,track_id,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,inverse_rank,top10,release_q,recession_t,event_time_k
taylor swift,love story,4,2008-09-27,2021-04-24,51,Dance,1vrd6UOGamcKNGnSHJQlSt,69.0,0.17,0.618,235267.0,0.741,0.0,D,0.0822,-3.95,Major,0.031,118.984,4/4,0.296,97,1,2008Q3,1,3
taylor swift,love story,4,2008-09-27,2021-04-24,51,Pop,1vrd6UOGamcKNGnSHJQlSt,70.0,0.17,0.618,235267.0,0.741,0.0,D,0.0822,-3.95,Major,0.031,118.984,4/4,0.296,97,1,2008Q3,1,3
taylor swift,our song,16,2007-10-13,2008-06-14,36,Dance,15DeqWWQB4dcEWzJg15VrN,65.0,0.114,0.543,201107.0,0.686,0.0,D,0.335,-4.751,Major,0.0357,177.874,4/4,0.555,85,0,2007Q4,0,0
taylor swift,our song,16,2007-10-13,2008-06-14,36,Pop,15DeqWWQB4dcEWzJg15VrN,66.0,0.114,0.543,201107.0,0.686,0.0,D,0.335,-4.751,Major,0.0357,177.874,4/4,0.555,85,0,2007Q4,0,0
taylor swift,picture to burn,28,2008-03-01,2008-07-12,20,Dance,32mVHdy0bi1XKgr0ajsBlG,60.0,0.16,0.668,173067.0,0.861,0.0,G,0.102,-2.03,Major,0.0312,105.587,4/4,0.829,73,0,2008Q1,1,1
taylor swift,picture to burn,28,2008-03-01,2008-07-12,20,Pop,32mVHdy0bi1XKgr0ajsBlG,61.0,0.16,0.668,173067.0,0.861,0.0,G,0.102,-2.03,Major,0.0312,105.587,4/4,0.829,73,0,2008Q1,1,1
taylor swift,shouldve said no,33,2008-06-07,2008-10-18,20,Dance,16MVSD0mGI4RMQT83Qzm69,57.0,0.0113,0.474,242200.0,0.773,0.0,E,0.254,-3.662,Minor,0.0307,167.974,4/4,0.467,68,0,2008Q2,1,2
taylor swift,shouldve said no,33,2008-06-07,2008-10-18,20,Pop,16MVSD0mGI4RMQT83Qzm69,57.0,0.0113,0.474,242200.0,0.773,0.0,E,0.254,-3.662,Minor,0.0307,167.974,4/4,0.467,68,0,2008Q2,1,2
taylor swift,superstar,26,2009-11-14,2009-11-14,1,Dance,14Bljc3pOOG0xQX3wqhLN9,44.0,0.359,0.607,261453.0,0.534,0.0,D,0.354,-5.923,Major,0.0242,85.953,4/4,0.297,75,0,2009Q4,0,8
taylor swift,teardrops on my guitar,13,2007-03-24,2008-05-17,48,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,88,0,2007Q1,0,-3
taylor swift,the other side of the door,23,2009-11-14,2009-11-21,2,Dance,0xvsgzM8AtBtRHZm5rav8A,45.0,0.223,0.515,237600.0,0.815,0.0,E,0.245,-4.259,Major,0.0349,81.921,4/4,0.498,78,0,2009Q4,0,8
taylor swift,the way i loved you,72,2008-11-29,2021-04-24,2,Dance,5P4wWhUYWM0IaVYLuZxdar,51.0,0.0408,0.433,244227.0,0.7,0.0,F,0.115,-3.709,Major,0.0336,160.927,4/4,0.398,29,0,2008Q4,1,4
taylor swift,tim mcgraw,40,2006-09-23,2007-02-03,20,Dance,0Om9WAB5RS09L80DyOfTNa,60.0,0.567,0.546,232107.0,0.506,0.0,C,0.122,-6.334,Major,0.0269,152.175,4/4,0.39,61,0,2006Q3,0,-5
taylor swift,tim mcgraw,40,2006-09-23,2007-02-03,20,Pop,0Om9WAB5RS09L80DyOfTNa,60.0,0.567,0.546,232107.0,0.506,0.0,C,0.122,-6.334,Major,0.0269,152.175,4/4,0.39,61,0,2006Q3,0,-5
taylor swift,untouchable,19,2009-11-14,2009-11-21,2,Dance,2IZ00ed83ygPIiacYScWUE,47.0,0.0715,0.415,311040.0,0.432,2.65e-06,F,0.0984,-6.7,Major,0.0325,199.965,4/4,0.312,82,0,2009Q4,0,8
taylor swift,white horse,13,2008-11-29,2009-04-25,22,Dance,6wn61Fzx9XMxQmieLpoIhW,60.0,0.305,0.578,234427.0,0.34,0.0,C,0.104,-8.027,Major,0.0264,92.702,4/4,0.223,88,0,2008Q4,1,4
taylor swift,white horse,13,2008-11-29,2009-04-25,22,Pop,6wn61Fzx9XMxQmieLpoIhW,60.0,0.305,0.578,234427.0,0.34,0.0,C,0.104,-8.027,Major,0.0264,92.702,4/4,0.223,88,0,2008Q4,1,4
taylor swift,you belong with me,2,2008-11-22,2021-04-24,51,Dance,3GCL1PydwsLodcpv0Ll1ch,67.0,0.162,0.687,231133.0,0.783,1.35e-05,F#,0.114,-4.44,Major,0.0386,129.964,4/4,0.443,99,1,2008Q4,1,4
taylor swift,you belong with me,2,2008-11-22,2021-04-24,51,Pop,3GCL1PydwsLodcpv0Ll1ch,68.0,0.162,0.687,231133.0,0.783,1.35e-05,F#,0.114,-4.44,Major,0.0386,129.964,4/4,0.443,99,1,2008Q4,1,4
taylor swift,youre not sorry,11,2008-11-15,2009-04-04,5,Dance,0HmCuN0Z3OX1Qrz43FLOPL,52.0,0.146,0.475,261787.0,0.452,1.36e-06,F#,0.108,-4.134,Major,0.027,133.959,4/4,0.276,90,0,2008Q4,1,4
taylor swift featuring colbie caillat,breathe,87,2008-11-29,2008-11-29,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,14,0,2008Q4,1,4
teddy geiger,for you i will,29,2006-02-18,2006-07-01,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,72,0,2006Q1,0,-7
tenacious d,the pick of destiny,78,2006-11-04,2006-11-04,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,23,0,2006Q4,0,-4
the afters,beautiful love,55,2006-04-08,2006-05-27,7,World,2Sx2TE4Lm977qfXcBF3KU3,35.0,0.000172,0.449,238320.0,0.816,0.000311,G#,0.225,-3.635,Minor,0.0373,132.022,4/4,0.394,46,0,2006Q2,0,-6
the allamerican rejects,gives you hell,4,2008-11-29,2009-08-01,36,Pop,6ihL9TjfRjadfEePzXXyVF,71.0,0.0156,0.714,213107.0,0.725,0.0,E,0.0726,-6.411,Major,0.0402,99.988,4/4,0.59,97,1,2008Q4,1,4
the allamerican rejects,gives you hell,4,2008-11-29,2009-08-01,36,Rap,6ihL9TjfRjadfEePzXXyVF,71.0,0.0156,0.714,213107.0,0.725,0.0,E,0.0726,-6.411,Major,0.0402,99.988,4/4,0.59,97,1,2008Q4,1,4
the allamerican rejects,gives you hell,4,2008-11-29,2009-08-01,36,Rock,6ihL9TjfRjadfEePzXXyVF,71.0,0.0156,0.714,213107.0,0.725,0.0,E,0.0726,-6.411,Major,0.0402,99.988,4/4,0.59,97,1,2008Q4,1,4
the allamerican rejects,i wanna,92,2009-10-03,2009-10-10,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,9,0,2009Q4,0,8
the allamerican rejects,it ends tonight,8,2006-10-14,2007-03-17,23,Pop,1FMHNVeJ9s1x1l1WlaRs2I,61.0,0.00275,0.335,244827.0,0.676,0.0,C,0.141,-4.68,Major,0.0301,175.845,4/4,0.341,93,1,2006Q4,0,-4
the allamerican rejects,it ends tonight,8,2006-10-14,2007-03-17,23,Rock,1FMHNVeJ9s1x1l1WlaRs2I,61.0,0.00275,0.335,244827.0,0.676,0.0,C,0.141,-4.68,Major,0.0301,175.845,4/4,0.341,93,1,2006Q4,0,-4
the allamerican rejects,move along,15,2006-02-11,2006-11-04,39,Pop,2l57cfmCnOkwNX1tky02n1,67.0,0.000198,0.529,238880.0,0.922,0.0,D#,0.26,-3.84,Major,0.0459,109.847,4/4,0.628,86,0,2006Q1,0,-7
the allamerican rejects,move along,15,2006-02-11,2006-11-04,39,Rap,2l57cfmCnOkwNX1tky02n1,67.0,0.000198,0.529,238880.0,0.922,0.0,D#,0.26,-3.84,Major,0.0459,109.847,4/4,0.628,86,0,2006Q1,0,-7
the allamerican rejects,move along,15,2006-02-11,2006-11-04,39,Rock,2l57cfmCnOkwNX1tky02n1,67.0,0.000198,0.529,238880.0,0.922,0.0,D#,0.26,-3.84,Major,0.0459,109.847,4/4,0.628,86,0,2006Q1,0,-7
the black eyed peas,boom boom pow,1,2009-03-28,2009-11-07,33,Dance,7xRNsqOQOgWbHV1nbXnfXN,63.0,0.15,0.869,251440.0,0.851,0.000873,A,0.136,-6.201,Major,0.0827,130.09,4/4,0.395,100,1,2009Q1,1,5
the black eyed peas,boom boom pow,1,2009-03-28,2009-11-07,33,Pop,7xRNsqOQOgWbHV1nbXnfXN,63.0,0.15,0.869,251440.0,0.851,0.000873,A,0.136,-6.201,Major,0.0827,130.09,4/4,0.395,100,1,2009Q1,1,5
the black eyed peas,boom boom pow,1,2009-03-28,2009-11-07,33,Rap,7xRNsqOQOgWbHV1nbXnfXN,63.0,0.15,0.869,251440.0,0.851,0.000873,A,0.136,-6.201,Major,0.0827,130.09,4/4,0.395,100,1,2009Q1,1,5
the black eyed peas,i gotta feeling,1,2009-06-27,2010-07-17,56,Dance,4vp2J1l5RD4gMZwGFLfRAu,70.0,0.0823,0.741,289133.0,0.748,0.0,C,0.34,-6.299,Major,0.0264,127.965,4/4,0.6,100,1,2009Q2,1,6
the black eyed peas,i gotta feeling,1,2009-06-27,2010-07-17,56,Rap,4vp2J1l5RD4gMZwGFLfRAu,70.0,0.0823,0.741,289133.0,0.748,0.0,C,0.34,-6.299,Major,0.0264,127.965,4/4,0.6,100,1,2009Q2,1,6
the black eyed peas,i gotta feeling,1,2009-06-27,2010-07-17,56,Pop,4vp2J1l5RD4gMZwGFLfRAu,70.0,0.0823,0.741,289133.0,0.748,0.0,C,0.34,-6.299,Major,0.0264,127.965,4/4,0.6,100,1,2009Q2,1,6
the black eyed peas,imma be,1,2009-06-06,2010-06-19,27,Dance,5OiLJ8tjUPFiPX2gVM8fxJ,60.0,0.184,0.619,257560.0,0.539,0.0,C,0.288,-6.9,Major,0.387,145.618,0/4,0.424,100,1,2009Q2,1,6
the black eyed peas,imma be,1,2009-06-06,2010-06-19,27,Pop,5OiLJ8tjUPFiPX2gVM8fxJ,61.0,0.184,0.619,257560.0,0.539,0.0,C,0.288,-6.9,Major,0.387,145.618,0/4,0.424,100,1,2009Q2,1,6
the black eyed peas,imma be,1,2009-06-06,2010-06-19,27,Rap,5OiLJ8tjUPFiPX2gVM8fxJ,61.0,0.184,0.619,257560.0,0.539,0.0,C,0.288,-6.9,Major,0.387,145.618,0/4,0.424,100,1,2009Q2,1,6
the black eyed peas,meet me halfway,7,2009-10-03,2010-03-13,24,Dance,0xfpx7AiwgSKEtjotea2L6,60.0,0.00489,0.785,284373.0,0.604,2.74e-05,B,0.25,-6.79,Minor,0.0834,130.03,4/4,0.436,94,1,2009Q4,0,8
the black eyed peas,meet me halfway,7,2009-10-03,2010-03-13,24,Pop,0xfpx7AiwgSKEtjotea2L6,60.0,0.00489,0.785,284373.0,0.604,2.74e-05,B,0.25,-6.79,Minor,0.0834,130.03,4/4,0.436,94,1,2009Q4,0,8
the black eyed peas,meet me halfway,7,2009-10-03,2010-03-13,24,Rap,0xfpx7AiwgSKEtjotea2L6,60.0,0.00489,0.785,284373.0,0.604,2.74e-05,B,0.25,-6.79,Minor,0.0834,130.03,4/4,0.436,94,1,2009Q4,0,8
the cheetah girls,strut,53,2006-09-09,2006-09-16,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,48,0,2006Q3,0,-5
the cheetah girls,the partys just begun,85,2006-09-09,2006-09-16,2,Dance,5Au8ObNQvrwFVEgGqQQL6D,48.0,0.102,0.751,189693.0,0.845,0.0,C#,0.0497,-4.444,Major,0.134,103.995,4/4,0.927,16,0,2006Q3,0,-5
the fratellis,flathead,73,2007-03-03,2007-04-07,4,Alternative,5t1Eqjxu93ub0LiTgxZQOB,41.0,0.0118,0.599,197440.0,0.942,0.0,C,0.327,-5.196,Major,0.155,105.144,4/4,0.334,28,0,2007Q1,0,-3
the fray,absolute,70,2009-02-21,2009-02-21,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,31,0,2009Q1,1,5
the fray,happy xmas,50,2006-12-30,2007-01-06,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,51,0,2006Q4,0,-4
the fray,heartless,79,2009-05-30,2009-05-30,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,22,0,2009Q2,1,6
the fray,how to save a life,3,2006-04-15,2007-06-02,58,Pop,5fVZC9GiM4e8vu99W0Xf6J,81.0,0.269,0.64,262533.0,0.743,0.0,A#,0.101,-4.08,Major,0.0379,122.035,4/4,0.361,98,1,2006Q2,0,-6
the fray,how to save a life,3,2006-04-15,2007-06-02,58,Rock,5fVZC9GiM4e8vu99W0Xf6J,81.0,0.269,0.64,262533.0,0.743,0.0,A#,0.101,-4.08,Major,0.0379,122.035,4/4,0.361,98,1,2006Q2,0,-6
the fray,look after you,59,2007-03-17,2007-05-19,10,Pop,5l6hpyTGBK0LAAxgPnqTQL,66.0,0.0575,0.447,266773.0,0.592,4.47e-06,F#,0.13,-3.015,Minor,0.0319,78.039,4/4,0.283,42,0,2007Q1,0,-3
the fray,look after you,59,2007-03-17,2007-05-19,10,Rock,5l6hpyTGBK0LAAxgPnqTQL,66.0,0.0575,0.447,266773.0,0.592,4.47e-06,F#,0.13,-3.015,Minor,0.0319,78.039,4/4,0.283,42,0,2007Q1,0,-3
the fray,never say never,32,2009-06-27,2009-11-07,20,Pop,57uX2vR9j9DNiANDYfXw1i,69.0,0.568,0.23,256613.0,0.492,8.18e-06,G#,0.176,-5.767,Major,0.0317,160.139,4/4,0.262,69,0,2009Q2,1,6
the fray,never say never,32,2009-06-27,2009-11-07,20,Rock,57uX2vR9j9DNiANDYfXw1i,69.0,0.568,0.23,256613.0,0.492,8.18e-06,G#,0.176,-5.767,Major,0.0317,160.139,4/4,0.262,69,0,2009Q2,1,6
the fray,over my head,8,2006-02-25,2006-12-09,42,Pop,1N62wozuHCvczCkY4QidpP,71.0,0.022,0.592,236267.0,0.729,0.0,G#,0.0653,-4.156,Major,0.0448,116.03,4/4,0.709,93,1,2006Q1,0,-7
the fray,over my head,8,2006-02-25,2006-12-09,42,Rock,2IQvTnOS1sicZ3plBZL6KR,57.0,0.445,0.6,230133.0,0.467,0.0,G#,0.321,-9.056,Major,0.0274,117.121,4/4,0.583,93,1,2006Q1,0,-7
the fray,over my head,8,2006-02-25,2006-12-09,42,Rock,1N62wozuHCvczCkY4QidpP,71.0,0.022,0.592,236267.0,0.729,0.0,G#,0.0653,-4.156,Major,0.0448,116.03,4/4,0.709,93,1,2006Q1,0,-7
the fray,you found me,7,2008-12-06,2009-08-29,39,Pop,4IoYz8XqqdowINzfRrFnhi,75.0,0.0187,0.338,241853.0,0.803,0.0,G#,0.136,-5.412,Minor,0.0413,151.994,4/4,0.4,94,1,2008Q4,1,4
the fray,you found me,7,2008-12-06,2009-08-29,39,Rock,4IoYz8XqqdowINzfRrFnhi,75.0,0.0187,0.338,241853.0,0.803,0.0,G#,0.136,-5.412,Minor,0.0413,151.994,4/4,0.4,94,1,2008Q4,1,4
the game,lets ride,46,2006-12-02,2006-12-30,5,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,55,0,2006Q4,0,-4
the game featuring junior reid,its okay,71,2006-09-02,2006-12-09,15,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,30,0,2006Q3,0,-5
the game featuring kanye west,wouldnt get far,64,2007-02-17,2007-04-14,9,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,37,0,2007Q1,0,-3
the game featuring keyshia cole,games pain,75,2008-06-14,2008-07-26,7,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,26,0,2008Q2,1,2
the game featuring lil wayne,my life,21,2008-08-23,2009-01-03,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,80,0,2008Q3,1,3
the killers,human,32,2008-10-18,2009-02-28,20,Indie,1sTsuZTdANkiFd7T34H3nb,71.0,0.00132,0.557,245373.0,0.8,0.0012,A#,0.0906,-8.477,Major,0.0601,135.47,4/4,0.582,69,0,2008Q4,1,4
the killers,human,32,2008-10-18,2009-02-28,20,Rock,1sTsuZTdANkiFd7T34H3nb,71.0,0.00132,0.557,245373.0,0.8,0.0012,A#,0.0906,-8.477,Major,0.0601,135.47,4/4,0.582,69,0,2008Q4,1,4
the killers,read my mind,62,2007-03-03,2007-06-02,14,Indie,7cX4PJz1old9fyFI8RlfgW,69.0,0.00572,0.543,246840.0,0.917,7.76e-05,C#,0.104,-3.391,Major,0.0444,132.246,4/4,0.329,39,0,2007Q1,0,-3
the killers,read my mind,62,2007-03-03,2007-06-02,14,Rock,7cX4PJz1old9fyFI8RlfgW,69.0,0.00572,0.543,246840.0,0.917,7.76e-05,C#,0.104,-3.391,Major,0.0444,132.246,4/4,0.329,39,0,2007Q1,0,-3
the killers,shadowplay,68,2007-11-03,2007-11-03,1,Indie,6HbTF52swZiGSJ2cvAJ7PU,55.0,0.000781,0.642,247240.0,0.805,0.579,D,0.393,-7.238,Major,0.0476,145.029,4/4,0.352,33,0,2007Q4,0,0
the killers,spaceman,67,2008-11-22,2008-11-22,1,Indie,1A8SxnqRK3qabmuN2qxIpa,60.0,0.00257,0.525,284547.0,0.904,0.000648,E,0.12,-5.488,Major,0.0532,151.988,4/4,0.803,34,0,2008Q4,1,4
the killers,spaceman,67,2008-11-22,2008-11-22,1,Rock,1A8SxnqRK3qabmuN2qxIpa,60.0,0.00257,0.525,284547.0,0.904,0.000648,E,0.12,-5.488,Major,0.0532,151.988,4/4,0.803,34,0,2008Q4,1,4
the killers,when you were young,14,2006-08-26,2007-01-06,20,Indie,70wYA8oYHoMzhRRkARoMhU,75.0,0.000152,0.467,220427.0,0.988,0.0484,B,0.28,-3.313,Major,0.112,130.435,4/4,0.321,87,0,2006Q3,0,-5
the killers,when you were young,14,2006-08-26,2007-01-06,20,Rock,70wYA8oYHoMzhRRkARoMhU,75.0,0.000152,0.467,220427.0,0.988,0.0484,B,0.28,-3.313,Major,0.112,130.435,4/4,0.321,87,0,2006Q3,0,-5
the killers featuring toni halliday,a great big sled,54,2006-12-23,2007-01-06,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,47,0,2006Q4,0,-4
the last goodnight,pictures of you,70,2007-10-27,2008-02-23,18,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,31,0,2007Q4,0,0
the lonely island,jz in my pants,72,2009-01-10,2009-01-10,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,29,0,2009Q1,1,5
the lonely island featuring tpain,im on a boat,56,2009-02-28,2009-07-11,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,45,0,2009Q1,1,5
the lost trailers,holler back,66,2008-07-19,2008-10-11,13,Country,3Q39dywbYuBZmQ7sW8sc95,41.0,0.259,0.442,190813.0,0.921,0.0,D,0.163,-2.344,Major,0.0635,178.124,4/4,0.601,35,0,2008Q3,1,3
the naked brothers band,crazy car,83,2007-02-17,2007-02-17,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,18,0,2007Q1,0,-3
the notorious big featuring diddy nelly jagged edge avery storm,nasty girl,44,2005-12-17,2006-03-25,15,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,57,0,2005Q4,0,-8
the offspring,youre gonna go far kid,63,2008-10-25,2009-02-21,18,Alternative,6TfBA04WJ3X1d1wXhaCFVT,74.0,0.00511,0.546,177827.0,0.905,0.0,C,0.211,-3.103,Major,0.0671,126.12,4/4,0.598,38,0,2008Q4,1,4
the offspring,youre gonna go far kid,63,2008-10-25,2009-02-21,18,Children’s Music,6TfBA04WJ3X1d1wXhaCFVT,77.0,0.00511,0.546,177827.0,0.905,0.0,C,0.211,-3.103,Major,0.0671,126.12,4/4,0.598,38,0,2008Q4,1,4
the offspring,youre gonna go far kid,63,2008-10-25,2009-02-21,18,Pop,6TfBA04WJ3X1d1wXhaCFVT,77.0,0.00511,0.546,177827.0,0.905,0.0,C,0.211,-3.103,Major,0.0671,126.12,4/4,0.598,38,0,2008Q4,1,4
the offspring,youre gonna go far kid,63,2008-10-25,2009-02-21,18,Rock,6TfBA04WJ3X1d1wXhaCFVT,77.0,0.00511,0.546,177827.0,0.905,0.0,C,0.211,-3.103,Major,0.0671,126.12,4/4,0.598,38,0,2008Q4,1,4
the pack,vans,58,2006-09-16,2006-09-30,3,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,43,0,2006Q3,0,-5
the pussycat dolls,i dont need a man,93,2007-05-12,2007-05-12,1,Dance,0XEBKZHp8imfvf9NYjV8Kg,49.0,0.0475,0.776,219093.0,0.957,1.65e-05,G,0.099,-3.882,Minor,0.0436,105.85,4/4,0.757,8,0,2007Q2,0,-2
the pussycat dolls,i dont need a man,93,2007-05-12,2007-05-12,1,R&B,0XEBKZHp8imfvf9NYjV8Kg,50.0,0.0475,0.776,219093.0,0.957,1.65e-05,G,0.099,-3.882,Minor,0.0436,105.85,4/4,0.757,8,0,2007Q2,0,-2
the pussycat dolls,i hate this part,11,2008-12-13,2009-04-25,20,Dance,3tSuRiNgJmMqmYR23dCqnR,64.0,0.0659,0.756,218400.0,0.612,0.0,F,0.274,-4.371,Major,0.0317,111.572,4/4,0.452,90,0,2008Q4,1,4
the pussycat dolls,i hate this part,11,2008-12-13,2009-04-25,20,R&B,3tSuRiNgJmMqmYR23dCqnR,64.0,0.0659,0.756,218400.0,0.612,0.0,F,0.274,-4.371,Major,0.0317,111.572,4/4,0.452,90,0,2008Q4,1,4
the pussycat dolls,i hate this part,11,2008-12-13,2009-04-25,20,Rap,3tSuRiNgJmMqmYR23dCqnR,64.0,0.0659,0.756,218400.0,0.612,0.0,F,0.274,-4.371,Major,0.0317,111.572,4/4,0.452,90,0,2008Q4,1,4
the pussycat dolls,i hate this part,11,2008-12-13,2009-04-25,20,Pop,3tSuRiNgJmMqmYR23dCqnR,64.0,0.0659,0.756,218400.0,0.612,0.0,F,0.274,-4.371,Major,0.0317,111.572,4/4,0.452,90,0,2008Q4,1,4
the pussycat dolls,stickwitu,5,2005-10-22,2006-04-15,26,Dance,4NjR63Up0uMkQBlKvlZd1l,62.0,0.289,0.652,207507.0,0.551,0.0,A,0.0778,-6.299,Major,0.052,79.995,4/4,0.372,96,1,2005Q4,0,-8
the pussycat dolls,stickwitu,5,2005-10-22,2006-04-15,26,R&B,4NjR63Up0uMkQBlKvlZd1l,63.0,0.289,0.652,207507.0,0.551,0.0,A,0.0778,-6.299,Major,0.052,79.995,4/4,0.372,96,1,2005Q4,0,-8
the pussycat dolls,stickwitu,5,2005-10-22,2006-04-15,26,Rap,4NjR63Up0uMkQBlKvlZd1l,63.0,0.289,0.652,207507.0,0.551,0.0,A,0.0778,-6.299,Major,0.052,79.995,4/4,0.372,96,1,2005Q4,0,-8
the pussycat dolls,top of the world,79,2009-02-21,2009-02-21,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,22,0,2009Q1,1,5
the pussycat dolls,when i grow up,9,2008-06-14,2008-10-25,20,R&B,21pySLskKIKrhDziCX5ojQ,68.0,0.00165,0.671,245680.0,0.685,0.0,B,0.398,-5.762,Minor,0.05,118.449,4/4,0.368,92,1,2008Q2,1,2
the pussycat dolls,when i grow up,9,2008-06-14,2008-10-25,20,Pop,21pySLskKIKrhDziCX5ojQ,68.0,0.00165,0.671,245680.0,0.685,0.0,B,0.398,-5.762,Minor,0.05,118.449,4/4,0.368,92,1,2008Q2,1,2
the pussycat dolls,when i grow up,9,2008-06-14,2008-10-25,20,Rap,21pySLskKIKrhDziCX5ojQ,68.0,0.00165,0.671,245680.0,0.685,0.0,B,0.398,-5.762,Minor,0.05,118.449,4/4,0.368,92,1,2008Q2,1,2
the pussycat dolls featuring nicole scherzinger,hush hush,73,2009-05-30,2009-09-05,9,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,28,0,2009Q2,1,6
the pussycat dolls featuring snoop dogg,buttons,3,2006-05-27,2006-12-16,30,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,98,1,2006Q2,0,-6
the pussycat dolls featuring timbaland,wait a minute,28,2006-11-25,2007-03-24,17,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,73,0,2006Q4,0,-4
the pussycat dolls featuring william,beep,13,2006-02-04,2006-06-17,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,88,0,2006Q1,0,-7
the raconteurs,steady as she goes,54,2006-05-27,2006-10-07,20,Alternative,19iqWNzp5LwEdvntpEK8MP,67.0,0.0132,0.524,215267.0,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4/4,0.537,47,0,2006Q2,0,-6
the raconteurs,steady as she goes,54,2006-05-27,2006-10-07,20,Dance,19iqWNzp5LwEdvntpEK8MP,65.0,0.0132,0.524,215267.0,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4/4,0.537,47,0,2006Q2,0,-6
the raconteurs,steady as she goes,54,2006-05-27,2006-10-07,20,Blues,19iqWNzp5LwEdvntpEK8MP,67.0,0.0132,0.524,215267.0,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4/4,0.537,47,0,2006Q2,0,-6
the raconteurs,steady as she goes,54,2006-05-27,2006-10-07,20,Children’s Music,19iqWNzp5LwEdvntpEK8MP,65.0,0.0132,0.524,215267.0,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4/4,0.537,47,0,2006Q2,0,-6
the raconteurs,steady as she goes,54,2006-05-27,2006-10-07,20,Indie,19iqWNzp5LwEdvntpEK8MP,65.0,0.0132,0.524,215267.0,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4/4,0.537,47,0,2006Q2,0,-6
the raconteurs,steady as she goes,54,2006-05-27,2006-10-07,20,Rock,19iqWNzp5LwEdvntpEK8MP,65.0,0.0132,0.524,215267.0,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4/4,0.537,47,0,2006Q2,0,-6
